機構名稱,地址,電話,x,y
康新藥局,新北市三重區正義北路185號2樓,02-29866582,121.4963859,25.06782501
信承藥局,新北市三重區信義西街44號1樓,02-29866476,121.4980425,25.06459265
利民藥局,新北市三重區自強路1段171號、173號1樓及2樓,02-29852826,121.4930577,25.06743869
陳藥局,新北市三重區三民街77號,02-29848601,121.4858251,25.06292714
佑全三重正義藥局,新北市三重區正義北路207號1、2樓、209號1、2樓,02-29815341,121.496192,25.06845875
中華健保藥局,新北市三重區中華路95號,02-29813155,121.483617,25.06310053
享生藥局,新北市三重區自強路1段207號1樓,02-29807539,121.4915137,25.06847669
仁華藥局,新北市三重區五華街73-1號1樓,02-29806161,121.4924841,25.0829117
吉盛健保藥局,新北市三重區頂崁街210巷46號1樓,02-29801666,121.4752556,25.06803338
臻曜藥局,新北市三重區重新路1段129號1樓,02-29786003,121.5001401,25.06316687
鴻泰健保藥局,新北市三重區重新路1段95號1樓,02-29769055,121.5008545,25.0634339
祐銘藥局,新北市三重區龍門路22號1樓,02-29769001,121.4953442,25.07199266
小林健保藥局,新北市三重區文化北路61-1號1樓,02-29763895,121.498704,25.06617705
臻燿藥局,新北市三重區集美街150號1樓,02-29724765,121.4897052,25.05310517
欣悅藥局,新北市三重區正義北路210號1樓,02-29711733,121.4962037,25.06752697
宏安藥局,新北市永和區中山路1段204號,02-29281261,121.5087329,25.00873745
寶輝藥局,新北市新店區光明街300號1樓,02-29118767,121.540653,24.96479661
正安藥局,新北市新店區明德路50號1樓,02-29115809,121.5417622,24.97853552
藥-道中西藥局,新北市新莊區龍安路24號1樓,02-29083318,121.4146432,25.02228469
輔大美康藥局,新北市新莊區中正路510號-1(1樓),02-29013056,121.434105,25.03293676
陽光幸福藥局,新北市蘆洲區重陽街88號1樓,02-28486566,121.4820851,25.08453754
健成藥局,新北市汐止區新興路20號1樓,02-26428989,121.6564017,25.06456388
蛋寶寶藥局,新北市林口區民有街158號1樓,02-26097371,121.3725132,25.0759521
大心藥局,新北市林口區公園路19號1樓,02-26089305,121.3666564,25.06762703
林康藥局,新北市林口區文化二路1段222號1樓,02-26088869,121.3695255,25.07225435
欣穎藥局,新北市林口區文化二路1段535號1樓,02-26069786,121.3739797,25.07648206
普生藥局,新北市林口區中山路188號1樓-1,02-26024105,121.3891956,25.07910569
榮昌藥局,新北市林口區仁愛路1段410號,02-26011312,121.3867303,25.07683312
家福健保藥局,新北市新莊區福壽街67號2樓,02-22942300,121.4581853,25.04942801
華安大藥局,新北市蘆洲區長安街48號1樓,02-22881168,121.463304,25.07972479
昌誠藥局,新北市三重區三和路4段161號1樓,02-22876338,121.483581,25.07858277
陽明藥師藥局,新北市三重區三和路4段163巷15號,02-22867848,121.4838982,25.07877881
宥安藥局,新北市蘆洲區長榮路381號2樓,02-22823556,121.4592458,25.08947399
仁愛健保藥局,新北市三重區力行路2段153號,02-22805160,121.4837472,25.07763912
巧心藥局,新北市新莊區建中街92號1樓,02-22778584,121.4468641,25.03675441
英謙藥局,新北市新莊區新泰路261號1樓,02-22774822,121.4459675,25.04007145
裕達藥局,新北市土城區延吉街171號,02-22739328,121.4696937,24.9857715
順儷藥師藥局,新北市土城區延和路16-3號1樓,02-22648655,121.4642012,24.98800058
佳霖藥局,新北市土城區學府路1段170號1樓,02-22641425,121.4538884,24.98661302
麗膚藥局,新北市土城區金城路3段33巷6-1號1樓,02-22640600,121.4655153,24.9868795
悅生藥局,新北市新莊區龍安路343-1號1樓,02-22081219,121.4227616,25.01926708
平安藥局,新北市新莊區民安西路60號2樓,02-22066608,121.4272656,25.02037282
向日葵健保藥局,新北市新莊區建福路50號1樓,02-22060377,121.4265469,25.0276406
天仁大藥局,新北市新莊區中正路397號1樓,02-22013625,121.4454241,25.03450589
大樹新莊藥局,新北市新莊區新泰路59號1、2樓,02-22010566,121.4494263,25.03405281
聯康藥局,新北市板橋區南雅南路2段136號1樓,02-89674888,121.4518215,24.99655526
晨晰藥局,新北市板橋區漢生東路344號1樓,02-89536273,121.4719532,25.00738678
利安藥師藥局,新北市板橋區南雅西路2段117號及119號1樓,02-29666951,121.4524371,25.01084717
台安藥局,新北市板橋區中正路204號1樓、2樓、3樓,02-29663600,121.4561304,25.01804225
明豐專業藥局,新北市板橋區貴興路74號1樓,02-29647542,121.4565555,25.00301659
埔全藥局,新北市板橋區忠孝路33號1樓,02-29567309,121.4608185,25.00206223
杏文藥局,新北市板橋區實踐路185號1樓,02-29565078,121.4644864,25.00332969
麗森藥師藥局連鎖麗寶藥局,新北市板橋區三民路2段133號1樓,02-29557141,121.4793146,25.0153537
大川藥局,新北市板橋區中山路2段86號1樓,02-29555011,121.4750822,25.01622266
光澤醫美藥局,新北市板橋區四川路1段21號1樓,02-29551215,121.4595363,25.00688599
金瑞藥局,新北市板橋區和平路161巷24號1樓,02-29533188,121.4634474,24.99671426
康橋藥局,新北市板橋區文化路1段273號,02-22532560,121.4646833,25.01853539
樂多藥局,新北市板橋區四維路108號1樓,02-22523530,121.4656341,25.02464707
元大藥局,新北市新莊區富國路204號1、2樓,9.88E+08,121.4248582,25.02426531
食在好健康藥局,新北市鶯歌區國慶街165號1樓,9.73E+08,121.3510955,24.95296803
大仁藥局,新北市新莊區公園一路32號1樓,9.55E+08,121.4434551,25.03530724
萬泰藥局,新北市板橋區信義路221-1號,9.54E+08,121.4596596,24.99148716
安康佑康健保藥局,新北市新店區安康路3段17號,9.40E+08,121.4935486,24.95338841
陽光藥局,新北市新莊區福壽街72號,9.38E+08,121.4583229,25.04940144
中和環球藥局,新北市中和區中山路3段121號1樓,9.37E+08,121.4744866,25.00596486
我家藥局,新北市汐止區中正路29號,9.29E+08,121.6623882,25.07023626
碇康藥局,新北市石碇區石崁24-1號,9.23E+08,121.6583071,24.99146521
維顥藥局,新北市新店區中興路1段279號1樓,9.22E+08,121.5451314,24.96830053
快樂藥局長榮店,新北市蘆洲區永樂街2號1樓,9.22E+08,121.4591616,25.08832945
雙合藥局,新北市中和區中正路291號1樓,9.21E+08,121.4940818,24.9937458
萬昌健保藥局,新北市土城區中央路4段160號,9.21E+08,121.4169926,24.95826631
久豐大藥局,新北市樹林區復興路286號1樓,9.20E+08,121.4177058,24.98784951
闔安藥局,新北市五股區成德里成泰路3段579號1樓,9.20E+08,121.4522402,25.10267234
常安中西藥局,新北市永和區保平路26號1樓,9.19E+08,121.512203,25.00748752
吉安藥局,新北市蘆洲區長安街285巷1號1樓,9.11E+08,121.4581327,25.08433098
躍獅五福藥局,新北市金山區中山路99號1樓,9.11E+08,121.6398114,25.21912049
賞安藥局,新北市新莊區中平路373號1樓,9.10E+08,121.4446154,25.05253303
信恆藥局,新北市五股區中興路1段74號1樓,02-89882077,121.4669838,25.07303697
大昌藥局,新北市板橋區北門街28號,02-89682579,121.457324,25.01090962
宥元藥局,新北市中和區德光路62號１樓,02-89535473,121.4696244,25.00398347
中和藥局,新北市中和區華新街59號1樓,02-89432922,121.507996,24.98432375
吉佑藥局,新北市中和區大勇街34號1樓,02-89416539,121.5173706,24.99344676
宜泰藥局,新北市永和區永貞路297號,02-89210657,121.5108405,25.00559809
廣元藥局,新北市中和區興南路2段27號1樓,02-86681906,121.5079119,24.98584657
昇旺藥局,新北市新店區建國路10-1號1樓,02-86659233,121.5400807,24.97358174
綠園藥局,新北市林口區仁愛路2段105號1樓,02-86012258,121.3842672,25.07506988
康群生活藥局,新北市蘆洲區中正路105號1樓,02-82835630,121.4697562,25.08409563
翰生藥局,新北市板橋區漢生西路77號1樓,02-82513666,121.4627908,25.01896528
安泰大藥局,新北市中和區南山路35號1樓,02-82459423,121.5021624,24.99882174
裕壬藥局,新北市中和區新生街206、208號1樓,02-32349358,121.4837071,24.99898132
朝安藥局,新北市中和區華新街192巷40號1樓,02-31511269,121.5061789,24.98368443
金翔藥局,新北市新莊區幸福路595號1樓,02-29988552,121.4534289,25.04919863
幸寧藥局,新北市新莊區福壽街84巷12號1樓,02-29971150,121.4587663,25.04985312
勝安藥局,新北市新莊區中正路334巷23號1樓,02-29963394,121.4456096,25.03584661
禮安藥師藥局,新北市新莊區自立街109號1樓,02-29942891,121.4555147,25.04550217
聯成藥局,新北市新莊區中正路332號,02-29941915,121.4458315,25.0348403
十安藥局,新北市新莊區中港路316號,02-29922859,121.4523611,25.04543916
明生藥局,新北市新莊區福樂街15號,02-29913260,121.4577778,25.04509562
北安藥局,新北市新莊區幸福路529號1樓,02-29906923,121.4554365,25.04927609
忠誠藥局,新北市三重區仁愛街377巷4號,02-29888321,121.4916327,25.08047074
上益藥局,新北市三重區忠孝路2段136號1樓,02-29879460,121.4826817,25.06833397
唯安藥局,新北市三重區五華街130號,02-29875750,121.4916491,25.08357568
華泰藥師藥局,新北市三重區五華街66號1樓,02-29866009,121.4935155,25.08175929
上豪藥局,新北市三重區中正北路220號1樓,02-29864336,121.482171,25.06757196
國星藥局,新北市三重區溪尾街109號,02-29859203,121.489775,25.0786746
容安藥局,新北市三重區正義北路237號2樓,02-29843399,121.4958903,25.0692973
新英藥師藥局,新北市三重區雙園街37號,02-29824840,121.4968665,25.06795724
五華藥局,新北市三重區仁愛街425巷91號2樓,02-29819948,121.4923038,25.08266821
欣欣藥局,新北市三重區正義北路233號1樓,02-29816955,121.4959605,25.06914897
宏安藥局,新北市三重區集美街158號1樓,02-29785866,121.4898387,25.05305944
周武仁藥局,新北市三重區成功路145巷34號,02-29774110,121.4875835,25.05326188
三山大藥局,新北市三重區中正南路84號,02-29772409,121.4944227,25.05884393
龍門藥局,新北市三重區龍門路186號,02-29756141,121.4994323,25.07344008
重德藥局,新北市三重區正義北路246號2樓,02-29719060,121.4959812,25.06827298
廷好藥局,新北市板橋區龍興街25號1樓,02-29691768,121.4428025,25.00005645
穎川藥局,新北市板橋區民權路202巷4弄1號,02-29660617,121.4596329,25.01422273
捷勝藥師藥局,新北市中和區華順街122號1樓,02-29646225,121.4650966,24.99645937
大竹藥局,新北市中和區和平路244號,02-29590964,121.4645841,24.99678644
中山大藥局,新北市板橋區中山路1段107號,02-29575029,121.4618084,25.01025408
合泰藥局,新北市板橋區忠孝路19號1樓,02-29572437,121.4603824,25.00200287
正成藥師藥局,新北市板橋區三民路2段154巷7號,02-29512760,121.4787484,25.01515104
全國藥局,新北市板橋區四川路1段231號,02-29511212,121.4600572,25.00296615
信昌藥局,新北市板橋區三民路2段202-9號,02-29510784,121.4791935,25.01369836
榮菖藥局,新北市中和區和平街15-1號1樓,02-29492620,121.5091748,24.99040288
藥聯藥師藥局,新北市中和區宜安路143號1樓,02-29481198,121.5092382,24.99858237
良泰大藥局,新北市中和區興南路2段117巷15號1樓,02-29477761,121.5059134,24.98412008
威康藥局,新北市永和區中正路153號,02-29461148,121.5163286,24.99840138
千大藥局,新北市中和區立人街13號1樓,02-29441567,121.5216036,24.9939445
薇妮藥妝藥局景安店,新北市中和區景安路27號1樓,02-29436001,121.5078831,24.99888022
康富力藥局,新北市中和區興南里仁愛街53號1樓,02-29429896,121.5113134,24.98803243
奕采藥局,新北市中和區宜安路77號1樓,02-29429770,121.5109173,24.99732963
順心藥局,新北市中和區景新街439號1樓,02-29429680,121.5130896,24.98888191
信毅藥局,新北市中和區捷運路56號1樓,02-29423663,121.5081359,24.99078384
新源林藥局,新北市中和區華新街24號,02-29421953,121.5075439,24.98485741
幸福連鎖藥局,新北市中和區忠孝街122號1樓,02-29410771,121.5122009,24.98581002
永成藥局,新北市中和區景平路156號1樓,02-29407619,121.5176492,24.99221933
原大藥局,新北市永和區永和路1段20號1樓,02-29272767,121.5130217,25.00471343
宜安健康人生藥局,新北市中和區宜安路162號1樓,02-29224648,121.5090929,24.99894595
貞心藥局,新北市中和區永貞路280-1號1樓,02-29203865,121.5132626,25.00400554
椿萱藥局,新北市新店區建國路69號,02-29188311,121.5404374,24.97590056
益生大藥局,新北市新店區建國路132號,02-29177728,121.5391167,24.97885327
威樺藥局,新北市新店區中正路263號1樓,02-29175888,121.5386892,24.97356656
匯信大藥局,新北市新店區光明街192號,02-29149009,121.5397146,24.96232532
世明藥局,新北市新店區北新路3段120號1樓,02-29122139,121.5417362,24.98174236
耀生中西藥局,新北市新店區文化路21巷6號,02-29118598,121.5431677,24.97977839
吉成藥局,新北市新店區中華路107號,02-29114426,121.5389054,24.96920429
再生藥局,新北市新店區北新路3段65巷9號,02-29113781,121.5412027,24.9810049
日泰藥局,新北市泰山區泰林路2段227號,02-29095989,121.4322753,25.06194053
德泰藥局,新北市五股區成泰路1段9號,02-29093927,121.4335831,25.06674123
得安藥師藥局,新北市泰山區仁愛路128號1樓,02-29000992,121.4339527,25.05573162
國榮藥局,新北市三重區碧華街50號,02-28578497,121.4835578,25.08136523
立雄藥局,新北市三重區仁愛街733號1樓,02-28573677,121.4818,25.08058029
長安藥局,新北市蘆洲區中華街67號1樓,02-28485560,121.4623496,25.08073755
慧安藥局,新北市蘆洲區長安街214號1樓,02-28477845,121.4584679,25.08436249
日弘藥師藥局,新北市樹林區復興路29號,02-26871919,121.4223373,24.99409586
溪北藥局,新北市板橋區溪北路78號1樓,02-26866528,121.4281214,24.98952607
暉民西藥局,新北市樹林區千歲街36號1樓,02-26835868,121.4257186,24.99660688
快安藥師藥局,新北市鶯歌區中正一路94、96號,02-26792356,121.3523758,24.95476417
安新藥局,新北市鶯歌區建國路180號,02-26777850,121.349661,24.95365582
佑荔藥局,新北市樹林區復興路227號1樓,02-26759988,121.4199807,24.9908042
杏華藥局,新北市板橋區溪北路170號1樓,02-26757024,121.4309076,24.9879209
康德藥局,新北市板橋區溪北路28號,02-26755151,121.4269313,24.99022939
羅群藥局,新北市樹林區東華街88號,02-26751966,121.4157268,24.9804425
全球藥師藥局,新北市三峽區文化路95號,02-26748128,121.3711404,24.93606554
康美藥局,新北市三峽區民生街79號2樓,02-26745526,121.3749025,24.93585477
致安藥師藥局,新北市三峽區中華路17號1樓,02-26743418,121.3731918,24.93153597
人來安藥局,新北市三峽區文化路266-5號,02-26721199,121.3661271,24.93585663
誠美藥局,新北市三峽區復興路106號1樓,02-26718131,121.3726659,24.93780274
民和藥局,新北市鶯歌區鶯桃路137號,02-26705858,121.3378371,24.95475902
邱藥局,新北市淡水區中山路27號,02-26614225,121.4439791,25.17006456
穎安中西大藥局,新北市汐止區樟樹一路135巷13號,02-26412348,121.6416358,25.06546151
醫有堂藥局,新北市石門區中山路32號-1,02-26382836,121.5661747,25.28998321
玉盛藥局,新北市三芝區中山路2段30號,02-26360697,121.5028803,25.25544971
千代田藥局,新北市淡水區學府路九號1樓,02-26210173,121.4473891,25.16809123
龍米藥師藥局,新北市八里區龍形一街5號1樓,02-26185812,121.4505847,25.13045435
